combo_key,variant,params_json,status,n_primary_folds,median_oos_pf,worst_fold_oos_pf,median_oos_sharpe,max_oos_dd_pct,max_is_to_oos_sharpe_degradation_pct,total_oos_trades,min_fold_oos_trades,folds_with_oos_pf_gt_1,max_per_pair_net_profit_share,net_profit_share_json,control_catastrophic,control_folds_below_bar_json,raw_p,bonferroni_p,n_tested,survives_raw,survives_bonferroni,verdict,gate_reason,downgrade_reasons,posterior_pf_p05,posterior_pf_p50,posterior_pf_p95,posterior_pf_prob_gt_1
"V1|atr_stop_mult=1.5,ema_fast=13,ema_slow=55,rsi_length=10",V1,"{""atr_stop_mult"": 1.5, ""ema_fast"": 13, ""ema_slow"": 55, ""rsi_length"": 10}",OK,5,15.906811,0.321501,1.539498,2.573673,520.696224,278,50,3,0.695343,"{""EURUSD"": 0.14293750398533192, ""GBPUSD"": 0.1617198097694582, ""XAUUSD"": 0.69534268624521}",false,"{""USDJPY"": 1}",0.165915,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=520.7% > 30%; portfolio.max_per_pair_net_profit_share=69.5% (worst: XAUUSD) > 40%,,0.065861,3.101678,146.072347,0.705633
"V1|atr_stop_mult=1.5,ema_fast=13,ema_slow=55,rsi_length=14",V1,"{""atr_stop_mult"": 1.5, ""ema_fast"": 13, ""ema_slow"": 55, ""rsi_length"": 14}",OK,5,3.552960,0.011132,0.979145,3.088847,1447.968277,230,38,3,0.664516,"{""EURUSD"": 0.09386045008824688, ""GBPUSD"": 0.24162378130558618, ""XAUUSD"": 0.6645157686061669}",false,"{""USDJPY"": 1}",0.333968,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=1448.0% > 30%; portfolio.max_per_pair_net_profit_share=66.5% (worst: XAUUSD) > 40%,,0.021106,1.468588,102.185683,0.566966
"V1|atr_stop_mult=1.5,ema_fast=13,ema_slow=55,rsi_length=21",V1,"{""atr_stop_mult"": 1.5, ""ema_fast"": 13, ""ema_slow"": 55, ""rsi_length"": 21}",OK,5,3.214832,0.000000,-0.885160,2.581369,2249.575943,150,23,4,0.595792,"{""EURUSD"": 0.16963117588848126, ""GBPUSD"": 0.23457665951110138, ""XAUUSD"": 0.5957921646004174}",false,"{""USDJPY"": 1}",0.389402,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=-0.885 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=2249.6% > 30%; portfolio.max_per_pair_net_profit_share=59.6% (worst: XAUUSD) > 40%,,0.218546,4.274288,83.595719,0.814945
"V1|atr_stop_mult=1.5,ema_fast=13,ema_slow=89,rsi_length=10",V1,"{""atr_stop_mult"": 1.5, ""ema_fast"": 13, ""ema_slow"": 89, ""rsi_length"": 10}",OK,5,4.933703,0.000000,0.287597,3.000973,644.115550,307,57,3,0.630055,"{""EURUSD"": 0.19856814545961032, ""GBPUSD"": 0.1713772778681872, ""XAUUSD"": 0.6300545766722024}",false,"{""USDJPY"": 1}",0.291703,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=0.288 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=644.1% > 30%; portfolio.max_per_pair_net_profit_share=63.0% (worst: XAUUSD) > 40%,,0.165064,4.188055,106.260369,0.793493
"V1|atr_stop_mult=1.5,ema_fast=13,ema_slow=89,rsi_length=14",V1,"{""atr_stop_mult"": 1.5, ""ema_fast"": 13, ""ema_slow"": 89, ""rsi_length"": 14}",OK,5,5.886513,0.112458,0.057667,3.513888,4555.468737,258,42,3,0.732056,"{""EURUSD"": 0.04425248744205595, ""GBPUSD"": 0.2236910937833673, ""XAUUSD"": 0.7320564187745768}",false,"{""USDJPY"": 1}",0.444357,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=0.058 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=4555.5% > 30%; portfolio.max_per_pair_net_profit_share=73.2% (worst: XAUUSD) > 40%,,0.033930,2.163123,137.903241,0.634706
"V1|atr_stop_mult=1.5,ema_fast=13,ema_slow=89,rsi_length=21",V1,"{""atr_stop_mult"": 1.5, ""ema_fast"": 13, ""ema_slow"": 89, ""rsi_length"": 21}",OK,5,2.917830,0.000000,-1.488049,3.093751,4287.220117,172,28,3,0.591782,"{""EURUSD"": 0.213418236925807, ""GBPUSD"": 0.19480013580371197, ""XAUUSD"": 0.5917816272704811}",false,"{""USDJPY"": 0}",0.444903,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=-1.488 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=4287.2% > 30%; portfolio.max_per_pair_net_profit_share=59.2% (worst: XAUUSD) > 40%,,0.087139,3.292348,124.394541,0.731115
"V1|atr_stop_mult=1.5,ema_fast=21,ema_slow=34,rsi_length=10",V1,"{""atr_stop_mult"": 1.5, ""ema_fast"": 21, ""ema_slow"": 34, ""rsi_length"": 10}",OK,5,35.331785,2.331132,1.896953,1.872201,509.075694,243,39,5,0.637341,"{""EURUSD"": 0.205984464926546, ""GBPUSD"": 0.15667461414163816, ""XAUUSD"": 0.6373409209318158}",false,"{""USDJPY"": 1}",0.008900,1.000000,123,true,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=509.1% > 30%; portfolio.max_per_pair_net_profit_share=63.7% (worst: XAUUSD) > 40%,,0.613740,8.361544,113.917043,0.917403
"V1|atr_stop_mult=1.5,ema_fast=21,ema_slow=34,rsi_length=14",V1,"{""atr_stop_mult"": 1.5, ""ema_fast"": 21, ""ema_slow"": 34, ""rsi_length"": 14}",OK,5,2.954713,1.362107,1.395832,2.040933,3685.482244,214,28,5,0.674487,"{""EURUSD"": 0.13262768622053467, ""GBPUSD"": 0.19288545582603037, ""XAUUSD"": 0.674486857953435}",false,"{""USDJPY"": 1}",0.003849,0.473366,123,true,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=3685.5% > 30%; portfolio.max_per_pair_net_profit_share=67.4% (worst: XAUUSD) > 40%,,0.378388,3.620218,34.636328,0.844651
"V1|atr_stop_mult=1.5,ema_fast=21,ema_slow=34,rsi_length=21",V1,"{""atr_stop_mult"": 1.5, ""ema_fast"": 21, ""ema_slow"": 34, ""rsi_length"": 21}",OK,5,5.703675,1.243312,2.334043,2.754645,2120.789991,133,20,5,0.578374,"{""EURUSD"": 0.14678072317105578, ""GBPUSD"": 0.27484514269027405, ""XAUUSD"": 0.5783741341386702}",false,"{""USDJPY"": 0}",0.039641,1.000000,123,true,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=2120.8% > 30%; portfolio.max_per_pair_net_profit_share=57.8% (worst: XAUUSD) > 40%,,0.367574,4.640672,58.589082,0.857970
"V1|atr_stop_mult=1.5,ema_fast=21,ema_slow=55,rsi_length=10",V1,"{""atr_stop_mult"": 1.5, ""ema_fast"": 21, ""ema_slow"": 55, ""rsi_length"": 10}",OK,5,15.352054,0.784407,1.918795,2.590653,792.594824,281,54,4,0.627205,"{""EURUSD"": 0.22910923069266484, ""GBPUSD"": 0.14368584068852033, ""XAUUSD"": 0.6272049286188148}",false,"{""USDJPY"": 1}",0.073028,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=792.6% > 30%; portfolio.max_per_pair_net_profit_share=62.7% (worst: XAUUSD) > 40%,,0.293155,5.284773,95.269673,0.846971
"V1|atr_stop_mult=1.5,ema_fast=21,ema_slow=55,rsi_length=14",V1,"{""atr_stop_mult"": 1.5, ""ema_fast"": 21, ""ema_slow"": 55, ""rsi_length"": 14}",OK,5,6.886599,0.412284,1.036907,3.276256,5564.637216,250,43,3,0.727512,"{""EURUSD"": 0.1081590215053258, ""GBPUSD"": 0.16432897791653378, ""XAUUSD"": 0.7275120005781405}",false,"{""USDJPY"": 1}",0.162349,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=5564.6% > 30%; portfolio.max_per_pair_net_profit_share=72.8% (worst: XAUUSD) > 40%,,0.105350,3.049279,88.258793,0.728228
"V1|atr_stop_mult=1.5,ema_fast=21,ema_slow=55,rsi_length=21",V1,"{""atr_stop_mult"": 1.5, ""ema_fast"": 21, ""ema_slow"": 55, ""rsi_length"": 21}",OK,5,2.837565,0.218014,0.459611,3.164995,936.719628,169,29,4,0.589413,"{""EURUSD"": 0.19111911490139014, ""GBPUSD"": 0.2194679177681521, ""XAUUSD"": 0.5894129673304577}",false,"{""USDJPY"": 2}",0.225948,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=0.460 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=936.7% > 30%; portfolio.max_per_pair_net_profit_share=58.9% (worst: XAUUSD) > 40%,,0.094906,2.827017,84.209476,0.713201
"V1|atr_stop_mult=1.5,ema_fast=21,ema_slow=89,rsi_length=10",V1,"{""atr_stop_mult"": 1.5, ""ema_fast"": 21, ""ema_slow"": 89, ""rsi_length"": 10}",OK,5,7.766796,0.945793,1.389372,2.942040,666.295190,297,54,4,0.630407,"{""EURUSD"": 0.22223365888671368, ""GBPUSD"": 0.14735969474419985, ""XAUUSD"": 0.6304066463690865}",false,"{""USDJPY"": 1}",0.123450,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=666.3% > 30%; portfolio.max_per_pair_net_profit_share=63.0% (worst: XAUUSD) > 40%,,0.338258,4.865957,69.998450,0.853651
"V1|atr_stop_mult=1.5,ema_fast=21,ema_slow=89,rsi_length=14",V1,"{""atr_stop_mult"": 1.5, ""ema_fast"": 21, ""ema_slow"": 89, ""rsi_length"": 14}",OK,5,5.468936,0.701619,0.460899,3.012998,326.277247,262,43,3,0.730548,"{""EURUSD"": 0.1199893200199796, ""GBPUSD"": 0.14946225308154332, ""XAUUSD"": 0.7305484268984771}",false,"{""USDJPY"": 1}",0.185535,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=0.461 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=326.3% > 30%; portfolio.max_per_pair_net_profit_share=73.1% (worst: XAUUSD) > 40%,,0.168236,3.395298,68.523099,0.770339
"V1|atr_stop_mult=1.5,ema_fast=21,ema_slow=89,rsi_length=21",V1,"{""atr_stop_mult"": 1.5, ""ema_fast"": 21, ""ema_slow"": 89, ""rsi_length"": 21}",OK,5,2.593922,0.306897,0.459144,2.980343,1042.531080,181,28,4,0.575383,"{""EURUSD"": 0.20549221468521503, ""GBPUSD"": 0.2191249675381907, ""XAUUSD"": 0.5753828177765943}",false,"{""USDJPY"": 1}",0.289161,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=0.459 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=1042.5% > 30%; portfolio.max_per_pair_net_profit_share=57.5% (worst: XAUUSD) > 40%,,0.118743,2.948179,73.198281,0.731350
"V1|atr_stop_mult=2.5,ema_fast=13,ema_slow=34,rsi_length=10",V1,"{""atr_stop_mult"": 2.5, ""ema_fast"": 13, ""ema_slow"": 34, ""rsi_length"": 10}",OK,5,4.806804,0.531750,0.505108,1.502788,615.084215,244,40,4,0.526008,"{""EURUSD"": 0.2447840943247247, ""GBPUSD"": 0.22920829303025317, ""XAUUSD"": 0.5260076126450222}",false,"{""USDJPY"": 1}",0.131648,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=0.505 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=615.1% > 30%; portfolio.max_per_pair_net_profit_share=52.6% (worst: XAUUSD) > 40%,,0.222396,2.895437,37.696550,0.774222
"V1|atr_stop_mult=2.5,ema_fast=13,ema_slow=34,rsi_length=14",V1,"{""atr_stop_mult"": 2.5, ""ema_fast"": 13, ""ema_slow"": 34, ""rsi_length"": 14}",OK,5,0.867025,0.053027,0.210522,1.674694,3930.859991,202,26,2,0.592013,"{""EURUSD"": 0.047275479224666524, ""GBPUSD"": 0.36071112507091324, ""XAUUSD"": 0.5920133957044204}",false,"{""USDJPY"": 0}",0.298622,1.000000,123,false,false,BLOCKED,portfolio.median_oos_pf=0.867 < 1.30; portfolio.median_oos_sharpe=0.211 < 0.70; portfolio.folds_with_oos_pf>1=2 < 3; portfolio.max_is_to_oos_sharpe_degradation_pct=3930.9% > 30%; portfolio.max_per_pair_net_profit_share=59.2% (worst: XAUUSD) > 40%,,0.021556,1.368381,86.864596,0.555961
"V1|atr_stop_mult=2.5,ema_fast=13,ema_slow=34,rsi_length=21",V1,"{""atr_stop_mult"": 2.5, ""ema_fast"": 13, ""ema_slow"": 34, ""rsi_length"": 21}",OK,5,2.611664,0.572255,-0.526497,1.001015,1514.220255,111,15,3,0.505648,"{""EURUSD"": 0.22230829875509642, ""GBPUSD"": 0.27204418439496997, ""XAUUSD"": 0.5056475168499336}",false,"{""USDJPY"": 1}",0.633023,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=-0.526 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=1514.2% > 30%; portfolio.max_per_pair_net_profit_share=50.6% (worst: XAUUSD) > 40%,,0.145213,1.967276,26.651728,0.684054
"V1|atr_stop_mult=2.5,ema_fast=13,ema_slow=55,rsi_length=10",V1,"{""atr_stop_mult"": 2.5, ""ema_fast"": 13, ""ema_slow"": 55, ""rsi_length"": 10}",OK,5,11.149102,0.029715,1.396397,2.109261,477.852462,277,49,3,0.720959,"{""EURUSD"": 0.1615141153265758, ""GBPUSD"": 0.1175266076053179, ""XAUUSD"": 0.7209592770681064}",false,"{""USDJPY"": 1}",0.162684,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=477.9% > 30%; portfolio.max_per_pair_net_profit_share=72.1% (worst: XAUUSD) > 40%,,0.016968,2.043367,246.076980,0.609150
"V1|atr_stop_mult=2.5,ema_fast=13,ema_slow=55,rsi_length=14",V1,"{""atr_stop_mult"": 2.5, ""ema_fast"": 13, ""ema_slow"": 55, ""rsi_length"": 14}",OK,5,12.741687,0.003770,1.542778,2.439417,626.221499,230,38,3,0.702588,"{""EURUSD"": 0.0675224550250477, ""GBPUSD"": 0.2298899069476017, ""XAUUSD"": 0.7025876380273506}",false,"{""USDJPY"": 0}",0.344289,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=626.2% > 30%; portfolio.max_per_pair_net_profit_share=70.3% (worst: XAUUSD) > 40%,,0.015366,2.025463,266.984972,0.605912
"V1|atr_stop_mult=2.5,ema_fast=13,ema_slow=55,rsi_length=21",V1,"{""atr_stop_mult"": 2.5, ""ema_fast"": 13, ""ema_slow"": 55, ""rsi_length"": 21}",OK,5,3.362401,0.000000,-0.757289,1.455734,3278.233008,150,23,3,0.599816,"{""EURUSD"": 0.1603141459643336, ""GBPUSD"": 0.2398694327011361, ""XAUUSD"": 0.5998164213345304}",false,"{""USDJPY"": 1}",0.432208,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=-0.757 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=3278.2% > 30%; portfolio.max_per_pair_net_profit_share=60.0% (worst: XAUUSD) > 40%,,0.192642,4.136946,88.840103,0.803167
"V1|atr_stop_mult=2.5,ema_fast=13,ema_slow=89,rsi_length=10",V1,"{""atr_stop_mult"": 2.5, ""ema_fast"": 13, ""ema_slow"": 89, ""rsi_length"": 10}",OK,5,3.957092,0.230717,0.101450,2.009857,683.497904,306,56,3,0.625863,"{""EURUSD"": 0.2222096488858664, ""GBPUSD"": 0.15192688407793783, ""XAUUSD"": 0.6258634670361958}",false,"{""USDJPY"": 1}",0.310149,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=0.101 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=683.5% > 30%; portfolio.max_per_pair_net_profit_share=62.6% (worst: XAUUSD) > 40%,,0.060578,2.373984,93.033047,0.668455
"V1|atr_stop_mult=2.5,ema_fast=13,ema_slow=89,rsi_length=14",V1,"{""atr_stop_mult"": 2.5, ""ema_fast"": 13, ""ema_slow"": 89, ""rsi_length"": 14}",OK,5,6.979307,0.126206,0.368461,2.340348,2985.889751,258,42,3,0.701714,"{""EURUSD"": 0.0966079078260137, ""GBPUSD"": 0.2016777696367313, ""XAUUSD"": 0.701714322537255}",false,"{""USDJPY"": 1}",0.455440,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=0.368 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=2985.9% > 30%; portfolio.max_per_pair_net_profit_share=70.2% (worst: XAUUSD) > 40%,,0.028652,2.094902,153.170606,0.625416
"V1|atr_stop_mult=2.5,ema_fast=13,ema_slow=89,rsi_length=21",V1,"{""atr_stop_mult"": 2.5, ""ema_fast"": 13, ""ema_slow"": 89, ""rsi_length"": 21}",OK,5,2.733846,0.000000,-1.580963,1.761769,1637.657281,171,28,3,0.572821,"{""EURUSD"": 0.22444626758866693, ""GBPUSD"": 0.20273283634845224, ""XAUUSD"": 0.5728208960628808}",false,"{""USDJPY"": 0}",0.470421,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=-1.581 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=1637.7% > 30%; portfolio.max_per_pair_net_profit_share=57.3% (worst: XAUUSD) > 40%,,0.108647,3.080478,87.340820,0.736009
